run_id,generated_at,start,end,signal_threshold,reversal_threshold,tp_pct,sl_pct,rsi_oversold_max,rsi_overbought_min,vol_spike_ratio,min_score_edge,position_pct,trail_stop_enabled,total_trades,win_rate,realized_pnl,return_pct,max_drawdown_pct,total_fee,total_signals,avg_hold_hours,profit_factor
761c17b5e120,2026-06-04T14:17:02.896366+00:00,2024-06-01,2026-06-04,0.42,0.56,0.01,0.015,15,78,1.8,0.05,0.3,False,78,0.6923,2275.580063224546,1.65177473112636,33.85616446893404,1246.20709108364,1121,9.76,1.28
6b3a242dfda2,2026-06-04T16:56:42.663144+00:00,2024-06-01,2026-06-04,0.44,0.56,0.018,0.006,15,78,1.8,0.05,0.3,False,72,0.3889,2232.119537147046,1.656315103149114,33.93173046343859,1150.628624685886,1116,10.89,1.29
d236acb0698f,2026-06-04T08:14:19.267169+00:00,2024-06-01,2026-06-04,0.42,0.56,0.018,0.006,15,78,1.8,0.05,0.3,False,72,0.3889,2232.119537147046,1.656315103149114,33.93173046343859,1150.628624685886,1116,10.89,1.29
9c0fc8272339,2026-06-04T15:51:26.468274+00:00,2024-06-01,2026-06-04,0.44,0.56,0.01,0.006,15,78,1.8,0.05,0.3,False,85,0.5412,2078.318234733092,1.398545943067788,33.91164571389719,1358.903059072212,1129,6.32,1.31
ca8b1288bf54,2026-06-04T07:10:35.580060+00:00,2024-06-01,2026-06-04,0.42,0.56,0.01,0.006,15,78,1.8,0.05,0.3,False,85,0.5412,2078.318234733092,1.398545943067788,33.91164571389719,1358.903059072212,1129,6.32,1.31
9571169743d8,2026-06-04T20:06:41.775553+00:00,2024-06-01,2026-06-04,0.44,0.56,0.015,0.01,15,78,1.8,0.05,0.3,True,80,0.675,1981.483112448874,1.341694200838338,34.10154136253885,1279.427304026662,1123,8.45,1.31
e62ae4f45d69,2026-06-04T11:14:50.813069+00:00,2024-06-01,2026-06-04,0.42,0.56,0.015,0.01,15,78,1.8,0.05,0.3,True,80,0.675,1981.483112448874,1.341694200838338,34.10154136253885,1279.427304026662,1123,8.45,1.31
00e1fbb6b91f,2026-06-04T15:21:10.560759+00:00,2024-06-01,2026-06-04,0.42,0.56,0.02,0.015,15,78,1.8,0.05,0.3,True,73,0.6712,1912.958353328726,1.329158829453984,33.72790402649285,1166.431156506016,1116,11.69,1.24
7ca36ed0535f,2026-06-04T15:02:58.605281+00:00,2024-06-01,2026-06-04,0.42,0.56,0.018,0.015,15,78,1.8,0.05,0.3,True,77,0.7013,1866.398167279076,1.250588829779592,33.877547533212386,1230.470277970408,1120,10.63,1.24
17ba0e81933c,2026-06-04T07:53:26.971438+00:00,2024-06-01,2026-06-04,0.42,0.56,0.015,0.006,15,78,1.8,0.05,0.3,False,77,0.4286,1846.527229776252,1.230724971081954,33.84988131123649,1231.306132723046,1121,9.21,1.24
332910a16f38,2026-06-04T16:34:21.949832+00:00,2024-06-01,2026-06-04,0.44,0.56,0.015,0.006,15,78,1.8,0.05,0.3,False,77,0.4286,1846.527229776252,1.230724971081954,33.84988131123649,1231.306132723046,1121,9.21,1.24
0ee7db2aa9fe,2026-06-04T00:31:55.962043+00:00,2024-06-01,2026-06-04,0.48,0.62,0.012,0.008,12,75,2.0,0.05,,,33,0.697,1816.803371914818,11.64498548721576,18.045084711148256,266.58012620924,1144,8.57,2.7
260224aa3734,2026-06-04T00:23:15.648027+00:00,2024-06-01,2026-06-04,0.48,0.62,0.012,0.008,12,75,1.8,0.05,,,33,0.697,1816.803371914818,11.64498548721576,18.045084711148256,266.58012620924,1144,8.57,2.7
d1eaf5b1fdda,2026-06-04T00:13:49.998625+00:00,2024-06-01,2026-06-04,0.48,0.62,0.012,0.008,12,75,1.6,0.05,,,33,0.697,1816.803371914818,11.64498548721576,18.045084711148256,266.58012620924,1144,8.57,2.7
c1baea5c2288,2026-06-04T14:44:34.422197+00:00,2024-06-01,2026-06-04,0.42,0.56,0.015,0.015,15,78,1.8,0.05,0.3,True,78,0.7308,1790.02380808456,1.166232013050456,34.22850296271596,1247.008566199544,1121,9.76,1.25
2e7bfe7a3eaa,2026-06-04T12:51:37.737756+00:00,2024-06-01,2026-06-04,0.42,0.56,0.012,0.012,15,78,1.8,0.05,0.3,False,72,0.6111,1785.421882247814,1.209649232903772,34.20107484125825,1150.514967786228,1115,10.96,1.21
fc6eccd31c13,2026-06-04T21:46:52.500124+00:00,2024-06-01,2026-06-04,0.44,0.56,0.012,0.012,15,78,1.8,0.05,0.3,False,72,0.6111,1785.421882247814,1.209649232903772,34.20107484125825,1150.514967786228,1115,10.96,1.21
10081f7b5ded,2026-06-04T18:26:08.834015+00:00,2024-06-01,2026-06-04,0.44,0.56,0.015,0.008,15,78,1.8,0.05,0.3,False,74,0.473,1780.980813512316,1.189177914980736,34.16356781113092,1182.868801049264,1117,10.54,1.21
b7b9a58887c4,2026-06-04T09:38:37.234478+00:00,2024-06-01,2026-06-04,0.42,0.56,0.015,0.008,15,78,1.8,0.05,0.3,False,74,0.473,1780.980813512316,1.189177914980736,34.16356781113092,1182.868801049264,1117,10.54,1.21
4b212744fa42,2026-06-04T19:55:32.050186+00:00,2024-06-01,2026-06-04,0.44,0.56,0.012,0.01,15,78,1.8,0.05,0.3,False,75,0.5733,1764.476911228736,1.16468710863891,33.79040024264438,1198.88954480609,1118,9.83,1.22
c11b5bbb82d8,2026-06-04T11:04:08.908492+00:00,2024-06-01,2026-06-04,0.42,0.56,0.012,0.01,15,78,1.8,0.05,0.3,False,75,0.5733,1764.476911228736,1.16468710863891,33.79040024264438,1198.88954480609,1118,9.83,1.22
76908e5817ea,2026-06-04T19:44:25.419486+00:00,2024-06-01,2026-06-04,0.44,0.56,0.012,0.01,15,78,1.8,0.05,0.3,True,84,0.7143,1700.720666725082,1.02892276508781,34.073838277292424,1343.40012089719,1128,6.39,1.31
9e78f1dd71f5,2026-06-04T10:53:27.988657+00:00,2024-06-01,2026-06-04,0.42,0.56,0.012,0.01,15,78,1.8,0.05,0.3,True,84,0.7143,1700.720666725082,1.02892276508781,34.073838277292424,1343.40012089719,1128,6.39,1.31
48fe64f59f58,2026-06-04T07:31:58.124931+00:00,2024-06-01,2026-06-04,0.42,0.56,0.012,0.006,15,78,1.8,0.05,0.3,False,79,0.481,1668.25915393428,1.036482201410568,33.90015191761677,1262.968741799432,1123,7.85,1.23
d6d3e800bc28,2026-06-04T16:12:05.843328+00:00,2024-06-01,2026-06-04,0.44,0.56,0.012,0.006,15,78,1.8,0.05,0.3,False,79,0.481,1668.25915393428,1.036482201410568,33.90015191761677,1262.968741799432,1123,7.85,1.23
